alert_type,src_asset_criticality,dst_asset_criticality,user_risk_score,event_count_24h,failed_login_ratio,geo_distance_km,rule_severity,rule_historical_fpr,detection_confidence,is_known_fp_source,hour_of_day,kill_chain_stage,priority,predicted_priority,prob_low,prob_medium,prob_high,explanation
privilege_escalation,2,3,10.057375664009712,2,0.0896459763853708,56.41787916447309,2,0.297998851959013,0.757368174565543,0,12,initial_access,1,Medium,0.011417439,0.91372406,0.07485851,
failed_login_burst,4,2,46.778159968507694,4,0.0375085063402894,1112.1186427737875,5,0.3904589017694221,0.5936276616016336,0,13,exfiltration,2,High,8.4218955e-06,0.018279193,0.9817124,
malware_detected,1,2,9.016287486138284,8,0.0576030964793535,68.01197997064453,2,0.0417751628608832,0.3978955853050555,0,11,recon,1,Medium,0.049864043,0.6841222,0.26601377,
privilege_escalation,3,4,14.63103296366482,0,0.0363666783755423,22.69562962969031,2,0.3886713391175708,0.42700190279389,1,2,recon,1,Medium,0.0959155,0.89312446,0.010960001,
policy_violation,3,5,8.327208935845764,3,0.0624394766919976,41.99573729647543,3,0.0731760887567945,0.7425180037969156,0,23,exfiltration,2,High,1.0282278e-06,0.00038406445,0.99961483,
suspicious_process,3,2,18.84656434708669,3,0.0144048742702288,443.5897676415556,5,0.3713995957203373,0.2019108095440319,0,3,lateral_movement,1,Medium,0.011110718,0.9393025,0.049586788,
malware_detected,2,2,15.441493176194664,3,0.0006076042146772,39.32535483902837,3,0.587187945294968,0.6735731831811229,1,4,execution,1,Medium,0.112705275,0.88109994,0.006194797,
suspicious_process,4,1,23.292676557339583,1,0.0010645783819706,1093.4225642479428,4,0.2964717013727515,0.5133620345153628,1,23,recon,1,Medium,0.25476795,0.7172415,0.027990494,
malware_detected,2,4,30.042000735337904,2,0.2423174459164154,35.58706665855391,4,0.0810797285428981,0.4454511054649878,0,14,exfiltration,2,High,2.4521265e-07,0.00049944635,0.9995003,
privilege_escalation,3,1,28.901197185458923,3,0.0548732676028402,0.7029767586505004,3,0.2511075215195505,0.1797322175966667,0,4,execution,2,High,0.0022932806,0.38212284,0.6155839,
malware_detected,4,3,16.109284609628286,4,0.2621882376707282,665.3722054687552,4,0.382326590561387,0.5559915977382256,1,17,recon,1,Medium,0.013569505,0.88292605,0.10350439,
failed_login_burst,4,3,6.344694027897041,0,0.6871344988254309,57.150244159249695,4,0.311447895185507,0.6117422687734354,1,12,exfiltration,1,Medium,0.009663989,0.8681261,0.12220992,
policy_violation,1,2,48.406912800972336,2,0.0049343789493677,29.71664091571921,2,0.3702841855616187,0.6765602154266057,1,15,execution,0,Low,0.74821395,0.25165066,0.0001354122,
failed_login_burst,2,4,21.67136035375245,5,0.0096267283980734,308.6585071189,3,0.1355208741586483,0.524103913776561,0,4,lateral_movement,1,Medium,0.0031912818,0.8927449,0.104063846,
privilege_escalation,3,4,41.88703792895701,6,0.0008381662010063,906.4796652562168,3,0.1262200623481924,0.6915710479037128,0,22,exfiltration,2,High,2.2909012e-06,0.007562773,0.9924349,
malware_detected,3,2,36.011498655816666,2,0.0692632457677194,36.8988726352707,3,0.1445270353568874,0.0623018133561222,0,5,exfiltration,1,Medium,0.0036824965,0.64869547,0.34762207,
failed_login_burst,2,2,0.1110669636536424,38,0.5239376263629019,115.67577472174966,2,0.5467004628516052,0.839327977018312,0,1,lateral_movement,0,Low,0.74050117,0.2593875,0.00011133659,
failed_login_burst,3,3,51.132403842180615,1,0.0165781477712778,835.0721337602304,2,0.3197618444002547,0.3670975924329158,0,7,initial_access,1,Medium,0.027112024,0.94196635,0.030921621,
data_exfil,5,2,44.23227566029781,2,0.0005917053715774,95.74006475599492,2,0.1355031219374497,0.4811313496918395,1,3,initial_access,1,Medium,0.008534174,0.96533024,0.026135558,
failed_login_burst,3,2,35.99232152399186,1,0.0028524735939879,17.47176474447597,4,0.1335889515728673,0.5158117751815768,0,2,execution,2,Medium,0.0025501007,0.4990289,0.49842098,
malware_detected,4,1,19.58764770532379,6,0.3208706004592231,78.3425270164467,4,0.5876880968273503,0.3608060773737296,0,16,initial_access,1,Medium,0.0029447249,0.8767676,0.12028772,
privilege_escalation,3,2,28.55573413458559,4,0.2066302554017816,15.863706989191131,3,0.0144709952548232,0.5249179172671098,0,0,recon,2,High,0.00020201725,0.032083232,0.9677147,
failed_login_burst,2,3,39.71983846739707,4,0.011842888518934,11.169940852626976,2,0.1351992047686101,0.6549891078290475,0,21,recon,1,Medium,0.18169388,0.81422323,0.004082932,
failed_login_burst,2,3,7.506117918916881,1,0.0136487450920259,1699.6347793960445,2,0.3610164780087701,0.2952864355090101,0,20,recon,1,Medium,0.12709783,0.86922437,0.00367778,
policy_violation,2,5,64.91425556729801,3,0.1027008239649515,141.83999953992696,3,0.1095789523814503,0.7214156036753816,0,9,lateral_movement,2,High,0.0001312962,0.03736399,0.96250474,
suspicious_process,2,3,40.48093929019669,5,0.1596130171282056,9.455342540387829,2,0.433397418734289,0.6003757223194718,0,19,initial_access,0,Low,0.88222116,0.11770916,6.963957e-05,
failed_login_burst,4,3,10.555822206170394,2,0.2582719702574979,113.32295790792156,3,0.5944440010925442,0.2575607875798662,0,11,recon,1,Medium,0.25739348,0.7418775,0.00072898815,
suspicious_process,2,3,25.70272921356264,1,0.0043425564539862,53.02792509274051,1,0.5888524364404686,0.5674646558955705,0,12,recon,0,Low,0.87790364,0.122079946,1.6414782e-05,
malware_detected,1,3,37.96979416941483,2,0.000234879619414,10.604295317849644,3,0.47513169352749,0.5057346716704183,0,9,execution,1,Medium,0.008942626,0.7334562,0.25760117,
data_exfil,3,4,40.72552056753543,4,0.007909742439757,107.88408576638176,2,0.4727379154370703,0.2795912180485408,0,10,execution,1,Medium,0.004995591,0.7317625,0.26324192,
policy_violation,4,2,21.88920724294121,3,0.3249426938932944,831.86373267207,4,0.13204785078271,0.2174797910663314,0,15,execution,2,High,0.0013544954,0.22096954,0.777676,
policy_violation,1,2,22.7744143507508,3,0.122707841798985,101.85058917325482,3,0.4704132626339626,0.5873288230849684,0,14,recon,0,Low,0.8109609,0.1889615,7.7564546e-05,
policy_violation,3,2,23.74498803782821,4,0.0010849824164268,78.33915783161012,2,0.2985887655123554,0.7551239024375661,0,13,execution,1,Medium,0.0064754053,0.93967056,0.053854033,
malware_detected,3,3,18.978661083225827,2,0.007373713077533,30.975310947090268,2,0.1219741151060368,0.3866178412479353,0,12,initial_access,1,Medium,0.0039987476,0.9362427,0.059758596,
malware_detected,5,3,10.754081861275546,2,0.0196585563904928,949.4151895910602,5,0.122724782003513,0.9920455208829232,0,10,recon,2,High,1.8705542e-07,0.00060672493,0.9993931,
privilege_escalation,1,2,0.9933739646112776,4,0.1174133178875729,920.1252256736718,3,0.5500152145882123,0.3244471885364999,0,23,recon,0,Low,0.8689682,0.1297373,0.0012945395,
failed_login_burst,3,2,50.08714637625176,5,0.1448425263164461,22.61165134776939,4,0.4223394199077158,0.3560692648101278,0,2,recon,1,Medium,0.19896705,0.79862016,0.0024128086,
data_exfil,2,2,8.479148837219563,1,0.0915664675848533,157.02285843394037,2,0.3419198679152948,0.3341969573467266,0,7,initial_access,1,Medium,0.1358369,0.84346783,0.020695265,
failed_login_burst,4,5,24.517675627509103,2,0.0078329376168579,3.4078949005669408,4,0.0464370510313616,0.942765553946569,0,2,lateral_movement,2,High,3.077276e-06,0.0002758113,0.9997211,
privilege_escalation,2,2,19.393728802662903,2,0.0366616877981152,14.678856683091588,4,0.3115049675961254,0.2613389950572683,0,14,lateral_movement,1,Medium,0.034346994,0.9048406,0.060812358,
failed_login_burst,3,2,19.63153226941533,4,0.2055537119650661,369.770504009798,2,0.114894465488423,0.6856120781451075,1,1,initial_access,0,Low,0.7877334,0.21191116,0.00035546595,
failed_login_burst,5,3,14.202042852553268,4,0.1145612409432435,664.476784563674,3,0.5462268565542558,0.7659350841796171,0,7,initial_access,1,Medium,0.045286015,0.90948546,0.04522851,
data_exfil,3,5,23.99350988190668,5,0.0253980876457491,5.647727014672137,3,0.5319061593024816,0.4434218004215186,0,9,execution,2,High,9.8777266e-05,0.14257804,0.85732317,
data_exfil,3,2,49.19352819485379,1,0.0134755064837542,2079.8389049987777,2,0.5896765930645085,0.7289289528728718,0,19,initial_access,1,Medium,0.08992657,0.8874,0.022673413,
malware_detected,3,3,26.227567873262213,2,0.1157517474319671,91.42714259678756,3,0.1434265248903178,0.6336990510795536,1,19,recon,1,Medium,0.05862199,0.92452365,0.016854394,
failed_login_burst,3,5,31.33786472777783,0,0.0872110627226048,120.26215283593328,2,0.412271803260732,0.8308776301735903,1,1,recon,0,Medium,0.48104918,0.51843363,0.0005171889,
malware_detected,2,3,4.531759760278593,7,0.2049289368228032,107.05819412107503,4,0.3621867219091544,0.8225122541674728,0,6,exfiltration,2,High,8.11109e-06,0.056703936,0.94328797,
privilege_escalation,2,2,55.34487929001003,3,0.1514257999201465,968.9212758634532,4,0.4797047124097002,0.6279573235605113,0,7,execution,2,High,0.0008422453,0.35118377,0.64797395,
policy_violation,3,4,28.050494918727363,1,0.0001375000935642,1792.497946199544,2,0.1316927736183996,0.1068525990397099,0,15,lateral_movement,1,Medium,0.03341179,0.9542203,0.012367939,
malware_detected,3,2,35.00240728775541,4,0.1227065760860153,344.32724095592533,4,0.0295007101136002,0.5777250820808636,1,1,execution,2,High,7.187492e-05,0.012747026,0.9871811,
malware_detected,1,3,18.86323637732736,1,0.0545577126988904,792.3392080937332,3,0.0916299684153677,0.2664885350739661,1,23,initial_access,1,Medium,0.026607843,0.88540655,0.087985605,
malware_detected,3,4,77.04136361629178,1,2.1382648241859117e-05,38.36778467480282,2,0.4286130697611471,0.5218613090695812,0,19,execution,2,High,0.00011041956,0.034035314,0.9658542,
suspicious_process,3,4,29.614567960454306,0,0.0252714758584996,1330.731679310338,2,0.5316813580615656,0.7391702730906962,0,5,exfiltration,1,Medium,0.0061646267,0.9435356,0.050299753,
policy_violation,4,2,10.95565840994029,1,0.1846048005739566,1045.182112309968,2,0.4453770687896041,0.6174960247719368,0,15,lateral_movement,1,Medium,0.178296,0.82035404,0.0013500085,
malware_detected,3,4,6.59493306047414,1,0.0053651869901593,1235.7897681165518,4,0.5966953277606076,0.3080991239530033,0,23,recon,1,Medium,0.000692319,0.9668633,0.032444432,
malware_detected,5,3,1.5744678650817758,50,0.6419339900450113,3060.538029476459,4,0.2154336186431611,0.6190689733812232,0,15,initial_access,2,High,7.536505e-07,0.0006540562,0.9993451,
failed_login_burst,3,2,33.71418035532106,4,0.0104721325705744,2.4478823279574726,1,0.0397437730794377,0.4145702882635769,1,8,recon,0,Low,0.79157877,0.20810512,0.00031608823,
suspicious_process,4,5,13.95336063864046,1,0.0133086459956074,101.4227311873122,1,0.0930557674986902,0.4893576424510585,0,12,execution,2,High,0.000114125134,0.02030388,0.97958195,
privilege_escalation,5,2,36.90442204002099,5,0.0085389438256963,94.17247383563762,2,0.2125712634506763,0.3547054404777658,0,20,execution,2,High,2.8813527e-05,0.02412265,0.97584856,
privilege_escalation,2,4,44.96017172343599,2,0.0475124469096504,68.12095555578365,2,0.4607905048193639,0.5330476275585943,0,19,initial_access,1,Medium,0.05154559,0.9297246,0.018729908,
suspicious_process,3,5,15.760901335179698,6,0.1240144452216046,8.51966070248813,4,0.0465773546201716,0.1117093671074521,0,19,initial_access,1,High,0.010121542,0.13912481,0.85075366,
policy_violation,2,4,4.164621768893747,2,0.0028371284479261,28.96500674224518,1,0.2958850855558738,0.5405982179402742,1,17,initial_access,0,Low,0.7406279,0.25907114,0.00030090852,
failed_login_burst,3,2,57.24910840562848,2,0.1596644565878326,43.60700543901197,4,0.52354431155803,0.8482190283293203,0,18,execution,2,High,0.0022120404,0.27745405,0.7203339,
failed_login_burst,2,4,17.447130899495004,2,0.0212871552290184,5.514027238433677,2,0.5730550723244563,0.9157626664239856,1,14,initial_access,0,Low,0.85839576,0.14152879,7.546321e-05,
failed_login_burst,2,4,41.50578231492079,0,0.042090379148436,28.707751665795584,2,0.2289051816162124,0.4969412037199993,1,9,initial_access,0,Low,0.79910594,0.20046443,0.0004296043,
malware_detected,3,3,12.355754849272438,2,0.2053826599177712,958.3828967274378,3,0.4706824038654641,0.5795082629621175,0,21,recon,1,Medium,0.0117977075,0.9471425,0.041059833,
failed_login_burst,2,5,5.60188236107231,2,0.0794751894147022,699.9772845487463,5,0.1030162529594755,0.5579003519708134,0,20,initial_access,2,High,0.00015935754,0.028370889,0.9714697,
suspicious_process,4,4,29.074190604977684,5,0.0004261570160897,54.49939521594628,2,0.2991791291946854,0.2010135038932431,0,14,initial_access,1,Medium,0.03910686,0.93323714,0.027656024,
suspicious_process,4,3,21.604470476049283,1,0.2550376204809275,42.26433302455269,3,0.2424572438894791,0.777236383720871,0,12,recon,1,Medium,0.009343965,0.84963286,0.14102313,
malware_detected,5,3,27.885750751992006,4,0.0816632931147621,125.65104575549869,3,0.4181806066261662,0.8444511769890545,0,10,execution,2,High,1.9681775e-05,0.030769391,0.9692109,
data_exfil,3,2,9.76733976664864,3,0.0100194782908152,6.814462960007921,3,0.510552895944085,0.376043069079312,0,2,recon,1,Medium,0.060428873,0.9238048,0.01576626,
privilege_escalation,2,4,9.866543782511007,1,0.0101386231595976,473.2195021659347,1,0.5961970797155169,0.0126672877696357,1,16,execution,0,Low,0.8386183,0.16051455,0.000867188,
failed_login_burst,2,4,57.393372361183815,9,0.0189855302514949,63.01197837181446,2,0.2371062920360067,0.3926449332082148,0,19,execution,2,High,0.000276884,0.14903922,0.85068387,
policy_violation,5,3,53.298532827826605,5,0.0545044090662847,606.4225397083834,2,0.02031981240803,0.2386226185451497,0,11,recon,2,High,0.00023903088,0.045443397,0.95431757,
failed_login_burst,1,3,18.622493742505416,4,0.0169094865252343,79.57687398556024,3,0.4266944736160485,0.5955044437719955,0,6,recon,1,Medium,0.378368,0.6209059,0.0007260928,
failed_login_burst,1,4,3.2194898472169213,2,0.0385540603315796,10.541295090583285,3,0.3900802152940341,0.6079667010660132,0,23,exfiltration,2,High,0.0020811593,0.128918,0.86900085,
privilege_escalation,3,3,9.384911948978337,4,0.0719292114928462,256.91772913254584,4,0.3584632895641665,0.2619623351167212,0,2,initial_access,1,Medium,0.00257101,0.74239504,0.25503397,
failed_login_burst,3,3,13.745881767741466,7,0.0005484608132953,47.35891078889063,2,0.3480272976092829,0.5029711929266466,0,15,recon,1,Medium,0.09619308,0.8948362,0.00897074,
malware_detected,2,2,40.15491481081293,1,0.0191124270479218,40.292205428835146,4,0.5530854078442544,0.1695148292534488,1,5,execution,0,Low,0.6571048,0.34212077,0.0007744812,
policy_violation,3,4,17.315923872300814,4,0.0634119349320291,126.00077050315318,3,0.571359052912841,0.6938576435602661,0,21,execution,0,Medium,0.01002145,0.92603976,0.06393877,
policy_violation,2,2,22.11534102616289,1,0.0549807324915503,24.143481086223847,2,0.4841479556691889,0.3946155299241371,0,18,initial_access,0,Low,0.9348508,0.06513439,1.4768399e-05,
data_exfil,2,3,13.387668998085209,3,0.0636641470239493,1451.663855579368,2,0.4676789991606499,0.447807074455143,0,16,execution,1,Medium,0.009670458,0.8923001,0.09802937,
policy_violation,2,4,8.072239310076974,5,0.0880934015575243,105.14218975323752,3,0.2760268245405893,0.7216658657204377,0,22,initial_access,1,Medium,0.0034849255,0.8693084,0.12720664,
malware_detected,2,3,43.69494821175248,4,0.0035874147782952,822.4680483815159,5,0.1418732391873503,0.8277254323933836,0,6,execution,2,High,6.303927e-07,0.0037076487,0.99629176,
policy_violation,2,3,74.67671656105239,3,0.0127309181164705,53.75744669534149,3,0.3001166398020416,0.7991002801340484,0,16,recon,1,Medium,0.012769232,0.86232734,0.124903485,
malware_detected,2,4,50.18136908509992,0,0.0552992123970561,132.48600691379565,5,0.2125048760361016,0.1779231493925006,1,5,exfiltration,2,High,0.00037008172,0.10723857,0.8923913,
failed_login_burst,5,2,21.90819585376404,0,3.108050853572537e-05,120.97386365247247,4,0.3238002823258327,0.3383205560592466,1,6,execution,1,Medium,0.012777625,0.7096481,0.2775743,
suspicious_process,5,2,30.89981720478816,3,0.0322251482921846,1880.9008691150884,2,0.3007925634264993,0.421455506254592,1,9,initial_access,1,Medium,0.10619003,0.89126843,0.0025415178,
privilege_escalation,3,4,3.8594010156190297,7,0.0007510742118202,1686.546781640069,1,0.5534485614765767,0.5684314101575397,1,22,execution,1,Medium,0.14415719,0.83799255,0.017850272,
failed_login_burst,2,3,14.525288704067618,4,0.0088333036087432,70.7097424211103,3,0.0893952532766085,0.5898625115268895,0,19,recon,2,High,0.0019557292,0.24159719,0.7564471,
failed_login_burst,1,3,10.028067938454097,3,0.1921786886173317,6.1901985886107385,3,0.0167669147714542,0.5751914827943166,1,9,exfiltration,1,Medium,0.13018934,0.7757954,0.09401531,
privilege_escalation,3,4,26.534444480756918,5,0.0198277415958303,2.205136338443771,2,0.2555046237279026,0.0517502330364862,0,6,lateral_movement,1,Medium,0.014748367,0.93843967,0.046811983,
privilege_escalation,2,5,15.624352028889552,4,0.0079647388754231,52.91373370647787,3,0.1257300044475603,0.3719315108411205,0,18,recon,2,High,0.0001872664,0.10651389,0.89329886,
malware_detected,2,3,22.47319205888276,3,0.4377357164672317,13.450602353090463,4,0.032554295818918,0.4817095907178199,1,21,execution,2,High,0.0018291064,0.061535776,0.93663514,
suspicious_process,2,2,18.689845328191247,4,0.0079788056648387,1268.1593547569162,3,0.5285671943009923,0.2832351130094043,0,0,initial_access,0,Low,0.93874305,0.061227515,2.9393126e-05,
privilege_escalation,1,3,2.495162339060193,1,0.5629333417409533,5.907579769526928,3,0.2519796826297582,0.6453380395366363,0,17,lateral_movement,1,Medium,0.0070927027,0.8744165,0.118490756,
malware_detected,2,3,17.322388360475113,1,0.0195084558304978,124.36892184655584,4,0.4405171300846399,0.381321162487017,1,8,exfiltration,1,Medium,0.05892973,0.90474766,0.036322556,
privilege_escalation,5,2,6.443809491045768,3,0.0867629482072254,1412.0010538163583,2,0.4328518835071805,0.6857122715897814,0,3,recon,1,Medium,0.010143595,0.8017372,0.18811923,
policy_violation,1,2,17.93880934867675,2,0.0844942857059707,30.39024859037236,3,0.0672337450996131,0.3424990288825683,1,10,initial_access,1,Medium,0.4175667,0.580136,0.0022973097,
failed_login_burst,2,3,35.323539548886096,3,0.0625600621045244,398.357039824076,2,0.4045962047273943,0.2055709050439687,0,0,lateral_movement,0,Low,0.8693991,0.13056846,3.244053e-05,
failed_login_burst,4,2,14.920273480174473,2,0.2083599934431039,90.20949288474318,3,0.283767419223787,0.1932151417711207,1,6,initial_access,0,Low,0.59144837,0.40775746,0.00079419446,
malware_detected,2,3,25.735279925704837,4,0.0224365614753996,8.598192433862371,2,0.3110366412538429,0.229454154224648,0,9,lateral_movement,1,Medium,0.014890268,0.97268254,0.0124271745,
data_exfil,2,3,12.239297535811144,3,0.0026278144738519,1713.337819419544,3,0.2163948866998278,0.3953344169404382,0,15,lateral_movement,1,Medium,0.0023096192,0.9220856,0.07560479,
policy_violation,5,2,3.2867962621278,4,0.0435952565145426,103.3430706213376,3,0.0244166893224114,0.3707595381166536,0,17,exfiltration,2,High,3.0064053e-05,0.009002601,0.99096733,
malware_detected,3,4,16.478063848221403,3,0.4995358989403467,770.1889492885769,4,0.5718954069280684,0.2592588240446423,0,9,exfiltration,2,Medium,0.00020734222,0.61586463,0.38392803,
policy_violation,3,4,7.652840208203053,2,0.0657191585680361,64.60447915404953,3,0.4814001373394835,0.164541452179766,1,10,lateral_movement,0,Low,0.9271572,0.07283091,1.1920332e-05,
privilege_escalation,4,3,8.284937375878272,4,0.0218859945157978,21.29517816216309,4,0.4857005496336478,0.2262724667271369,0,1,exfiltration,2,High,0.0042111985,0.311499,0.6842899,
failed_login_burst,3,4,6.144240661596289,1,0.0975530225742024,123.3380692281313,4,0.1163771778476038,0.4451570831181558,0,23,recon,1,Medium,0.0014445183,0.89630324,0.10225226,
failed_login_burst,3,3,28.42010044597557,2,0.0452260371654648,42.88697305209968,4,0.3849694788756028,0.4772550933002379,0,16,exfiltration,1,Medium,0.001701001,0.8143793,0.18391974,
failed_login_burst,2,4,48.21404380567654,2,0.0189658943860661,87.75317524249355,1,0.2432080057314172,0.5010729903034917,0,2,initial_access,1,Medium,0.059459366,0.9342205,0.006320107,
privilege_escalation,2,2,56.03323048440437,2,0.0522461881162783,1.1400207223067027,3,0.5163537464085586,0.5068248651091777,0,5,exfiltration,1,Medium,0.009602399,0.71640074,0.27399683,
malware_detected,2,2,9.24983800664029,1,8.939461085881317e-07,1058.0695082165937,4,0.5464687147484732,0.8631304220870493,0,9,recon,1,Medium,0.028036425,0.9212058,0.05075774,
privilege_escalation,3,2,8.042349314756216,50,0.4456764879058041,1363.509033136501,3,0.1046368070680875,0.6211205229329073,1,16,execution,1,Medium,0.003534178,0.85826004,0.13820577,
malware_detected,3,3,32.3246954522116,18,0.726168569790545,30.03602994137904,2,0.4209975283513621,0.3571440855240285,0,16,recon,1,Medium,0.16664453,0.82460403,0.008751459,
malware_detected,2,2,27.302653400993098,3,0.0124717646344842,147.51226079831008,2,0.2582620893366103,0.8034438008419639,0,0,recon,1,Medium,0.008027106,0.94923234,0.042740617,
data_exfil,3,4,22.55950920049792,3,0.0212447065499105,82.18423089250663,3,0.2660429577854801,0.4848569965322188,1,7,recon,1,Medium,0.039830517,0.94650716,0.013662302,
data_exfil,2,2,30.418209618983795,5,0.274034954550962,2.6031410674844446,3,0.3209501675755584,0.6292567139693135,1,16,initial_access,0,Low,0.6811491,0.31799862,0.000852258,
privilege_escalation,2,1,40.93790836180343,2,0.0717409869202133,101.1356876903179,2,0.4404087219279795,0.3893575032022644,0,9,recon,0,Low,0.6994151,0.30015197,0.0004329959,
privilege_escalation,1,5,15.99031692655302,5,0.0667828369723165,104.63112385685982,2,0.4795491901598578,0.4223403707398268,0,2,lateral_movement,1,Medium,0.030359935,0.9404458,0.029194282,
malware_detected,1,2,20.026278309857958,1,0.0233419980282094,132.72212958654222,3,0.0799253538506717,0.4715324773397366,0,19,execution,2,High,0.00017725928,0.07678957,0.92303324,
malware_detected,4,3,12.0056279758562,1,0.205214565552808,4.356515847083299,3,0.2513447261286016,0.4714689437421603,1,3,lateral_movement,1,Medium,0.06109828,0.9199097,0.018991975,
privilege_escalation,3,3,9.283339834981906,0,0.1479802620505414,11.766792090466332,4,0.3407927952060105,0.6655804656654672,1,7,execution,1,Medium,0.0016782071,0.5335954,0.4647264,
privilege_escalation,5,1,49.72932335877566,6,0.0733230120036245,30.857204052944308,5,0.0403052638351684,0.8404163183751802,0,13,execution,2,High,3.992545e-08,8.081381e-07,0.99999917,
data_exfil,2,4,26.060411148266528,0,0.2762340045659576,44.35270384160855,2,0.2705539160326132,0.7690302338316198,0,12,exfiltration,2,High,8.550166e-06,0.03691723,0.96307427,
data_exfil,4,5,13.907766855417911,1,0.1026761290794175,31.415389692982554,2,0.5143890386473822,0.6372839198411481,0,4,execution,2,High,0.00011576324,0.073096976,0.92678726,
failed_login_burst,2,5,24.19097864799471,1,0.0042027546080212,86.6113495400493,2,0.3508863710698769,0.1465727484305871,0,23,initial_access,1,Medium,0.018310227,0.9314894,0.050200354,
malware_detected,2,4,26.90951006880341,4,0.0049864657028897,5.370602092498277,2,0.4471080159180481,0.5770618613212569,0,18,recon,1,Medium,0.016919253,0.91401356,0.06906716,
suspicious_process,4,2,13.135941662452066,3,0.0108198015562014,48.901806543965215,2,0.0582289013346836,0.6664768500322154,0,22,recon,2,High,0.006304939,0.20468384,0.78901124,
failed_login_burst,2,3,10.151140332710073,2,0.0034005085108814,17.35536626258549,2,0.2991028230360702,0.2758833022910233,0,5,initial_access,1,Medium,0.13852976,0.8589025,0.0025676778,
suspicious_process,4,1,2.7439994191758426,2,0.1417650032606018,248.25964622251155,2,0.5145798296166773,0.4645693495856083,1,2,recon,0,Low,0.977357,0.022629328,1.368576e-05,
failed_login_burst,4,2,12.98405976105674,6,0.0487291884872557,43.010177389911306,5,0.4783080222107677,0.7570673401676774,1,8,execution,1,Medium,0.056984954,0.9304655,0.012549532,
malware_detected,3,2,8.118099767928722,2,0.0106084396763349,15.700331195692518,4,0.5173587071205608,0.4652690578464024,0,0,lateral_movement,1,Medium,0.008469753,0.96569085,0.025839359,
malware_detected,5,2,30.19452167872876,2,0.0009117984597543,578.064779700733,3,0.5292836688563096,0.2157110021484925,0,21,initial_access,1,Medium,0.013398269,0.8866393,0.09996238,
failed_login_burst,3,2,18.837612031494047,1,0.0311120482057397,180.15972730739088,2,0.3509958201102648,0.5310769418355356,0,15,recon,1,Medium,0.14159691,0.85389084,0.0045122984,
suspicious_process,5,4,56.92681200971943,1,0.0037082400801652,13.652977310492684,4,0.0727416240748557,0.6227411082645575,0,21,initial_access,2,High,1.7197203e-06,6.042327e-05,0.9999379,
malware_detected,2,2,41.063243307915215,5,0.0158422280623406,761.052245046495,4,0.1261512528275589,0.419625964201708,0,18,execution,2,High,0.0017192307,0.42601836,0.5722624,
suspicious_process,2,3,12.343961543257436,5,0.1229015164450124,19.46925844273552,2,0.4274358463119856,0.620812158312009,1,13,recon,0,Low,0.99627566,0.003723838,4.7043667e-07,
privilege_escalation,4,3,35.76061702744618,6,0.0125924167369476,140.5106255491375,3,0.3227285935617535,0.6027938071662081,0,22,recon,2,High,0.0002597158,0.23886704,0.7608732,
suspicious_process,3,4,38.507164493513,4,0.055792474126009,11.277330613518677,5,0.0685344969165891,0.2295851177688862,0,7,exfiltration,2,High,4.3803695e-05,0.002153991,0.9978022,
suspicious_process,3,2,21.542567814926077,1,0.0619076070512322,30.062303506845588,2,0.2502048572939399,0.4517170134365311,0,2,exfiltration,1,Medium,0.030204708,0.94711286,0.022682417,
malware_detected,2,2,29.08249329929369,4,0.0537937364044784,4.410739083324251,1,0.3043466886323937,0.0443428316872984,0,14,lateral_movement,0,Low,0.7602532,0.23940966,0.0003371676,
failed_login_burst,3,2,11.21288354445677,1,0.0016803335412345,176.80952507877137,4,0.3854229733745596,0.5877080286024552,0,20,lateral_movement,1,Medium,0.005538398,0.93357676,0.060884915,
data_exfil,3,2,10.114165186681848,2,0.6340506711649093,1028.1083785136054,3,0.3308142005609626,0.493933120794382,0,21,execution,2,High,0.00071190303,0.2132553,0.7860328,
malware_detected,3,1,6.243278609629225,48,0.6125507689471905,153.14007628900976,4,0.0485436480880164,0.3616229970799127,1,8,recon,1,Medium,0.047166992,0.48444334,0.46838966,
suspicious_process,3,1,6.9674074174820175,1,0.0067037638248495,97.84188098910984,2,0.3946619161014385,0.6431762397956718,0,8,recon,1,Medium,0.12950349,0.8654568,0.005039756,
malware_detected,2,1,6.096719319743996,2,0.2705869959572549,99.84724211197047,3,0.2700952388596344,0.498410132401279,0,10,exfiltration,1,Medium,0.0026022326,0.56103796,0.43635976,
privilege_escalation,3,4,8.088300638690972,55,0.310887141986475,862.9589411561476,2,0.0495211691252175,0.4621881526277125,0,16,recon,2,High,0.0002296307,0.058835126,0.94093525,
failed_login_burst,2,4,9.147769783273114,3,0.0793062054410109,14.257731060828,3,0.4802162491252282,0.3923796337193965,0,9,initial_access,1,Medium,0.06088235,0.9353265,0.0037910866,
data_exfil,3,3,7.666914265123041,2,0.0060788499362226,175.2617925189159,2,0.0432418255772756,0.4459282335548208,0,1,initial_access,2,High,0.00035908673,0.084216826,0.9154241,
suspicious_process,3,2,1.1291686288733795,4,0.4112967076994775,1892.9864098769265,5,0.0758359086671806,0.8172298276869288,0,20,exfiltration,2,High,8.482551e-06,0.0134421345,0.98654944,
failed_login_burst,4,4,12.753427466136818,2,0.0343562217316118,781.7031901061829,2,0.149367229751837,0.7034348073787458,1,8,initial_access,1,Medium,0.106249444,0.8911416,0.0026089433,
