alert_type,src_asset_criticality,dst_asset_criticality,user_risk_score,event_count_24h,failed_login_ratio,geo_distance_km,rule_severity,rule_historical_fpr,detection_confidence,is_known_fp_source,hour_of_day,kill_chain_stage,priority
suspicious_process,2,3,6.120055679447087,2,0.03979554473604604,67.94945870315473,2,0.5376921113883284,0.4271592675306033,0,14,initial_access,0
malware_detected,3,3,9.706116583420709,3,0.3355857124268191,1976.5890314289832,3,0.42790892150323473,0.761787627276389,0,20,lateral_movement,2
policy_violation,4,3,13.31287660986408,3,0.24225263328158805,30.47970309757121,2,0.03836217928638256,0.34536590670528255,0,1,recon,2
data_exfil,1,5,26.293461969249165,2,0.14175648014250725,827.7307915412869,2,0.386265332676084,0.053246421054725795,0,16,exfiltration,2
policy_violation,4,3,11.463572103195702,5,0.004713860689807383,19.911500319680307,3,0.5285390229779803,0.26037253412501515,1,4,lateral_movement,0
policy_violation,4,2,15.625329119302586,5,0.1134038028688367,1115.9514181680597,3,0.4048809827307055,0.5071644743838355,0,5,execution,1
suspicious_process,4,2,42.01157928244458,6,0.16978743352980355,6.2409154044518695,3,0.3666604177080287,0.5006633257570253,0,23,initial_access,1
data_exfil,3,2,29.50638681263884,2,0.06817044234950591,160.90400361341722,3,0.26058354029649344,0.5306893744748554,0,11,lateral_movement,1
privilege_escalation,4,2,22.087459357711303,4,0.013441875802423646,131.93443212406515,4,0.04806427139458442,0.2992371829742657,1,22,lateral_movement,2
failed_login_burst,2,2,23.16835381448799,28,0.8833220972666973,847.0882051327294,1,0.062004343136554216,0.6991050444817107,1,8,recon,0
data_exfil,4,2,6.040183685527838,5,0.3270266518086616,12.286980074180256,2,0.5443336004908685,0.44916300010281773,1,0,execution,1
failed_login_burst,3,2,20.161458019812308,26,0.5993331987767783,2233.30132778919,3,0.2234188360688871,0.3438766045997981,0,6,execution,1
failed_login_burst,4,2,1.574635204279307,3,0.03668677464423149,33.521425759377536,3,0.28550273785779023,0.37895177046318906,0,14,exfiltration,2
failed_login_burst,5,2,12.588155139726299,3,0.009212607961395952,17.151980697379628,2,0.21800953487803765,0.8266587799852713,1,13,exfiltration,1
malware_detected,2,2,11.799826307700977,2,0.0006753442562085042,208.764259704246,2,0.3697947779977957,0.4427382601363993,0,14,recon,1
failed_login_burst,1,3,59.41484389367297,4,0.04219134206404806,13.7044162679082,3,0.05099585936366709,0.29651835135887805,1,13,exfiltration,2
data_exfil,2,4,33.50299889130257,2,0.0990719377497991,48.181986005863735,3,0.058897285171578204,0.2675035469671887,1,8,lateral_movement,1
policy_violation,3,2,25.279988846899755,3,0.10434225047942997,19.32498306333086,4,0.2701064114341961,0.44753544818132124,1,12,execution,1
policy_violation,3,2,15.894766638610697,4,0.1072206925455238,34.12742565361352,5,0.2592727669223382,0.6235237944017458,1,7,exfiltration,1
privilege_escalation,2,2,12.191086440634011,1,0.013811934930485019,1395.2987252046798,3,0.5332279747761508,0.7837858084969479,1,14,execution,1
malware_detected,2,2,1.6555098506411663,3,0.2957535965402101,61.92079766618935,2,0.4503284766762466,0.4782213029964784,1,12,recon,0
malware_detected,5,3,21.91220531527192,1,0.08563668937559925,8.4650256346968,3,0.08128409104948217,0.6971988421614407,0,1,initial_access,2
malware_detected,5,2,19.857572282932853,5,0.02065884229206739,190.09707579990032,4,0.4410673601982358,0.43306070784249984,1,8,initial_access,1
data_exfil,4,2,12.812055991598564,22,0.6876199154712118,80.11255848805192,3,0.08321569042751682,0.5216933830769219,0,21,exfiltration,2
failed_login_burst,2,4,43.04399253670486,1,0.0022848698174988097,31.052580981908246,2,0.36144805952431225,0.3814596820734848,1,15,execution,1
suspicious_process,1,3,19.98681129029533,4,6.109911099322951e-08,30.717186081406307,2,0.2891238406367489,0.8169348946337023,0,1,recon,1
failed_login_burst,4,3,17.323003552948165,5,0.1580974341524781,113.44440560092679,2,0.03816464785618707,0.7383382945213591,1,13,recon,1
policy_violation,3,2,10.813745370902774,3,0.25780398856624726,46.91727351372643,3,0.0443084319483261,0.7343163163417876,0,18,initial_access,2
malware_detected,1,5,34.8251398856755,4,0.22003469911827356,74.68587519719206,3,0.282998110865722,0.599905871567461,0,17,recon,2
failed_login_burst,2,2,3.439298943452135,4,0.07935295889617307,25.146559795844052,1,0.08487395629095731,0.2649809493279982,1,8,lateral_movement,0
policy_violation,2,5,6.05479323070695,5,0.005195724457257224,100.83650267108312,1,0.43221273057178056,0.5925162422753564,1,6,recon,0
failed_login_burst,4,3,43.180559163462654,36,0.6139012846516527,57.434141499678006,2,0.3777533610138656,0.45822560731533707,0,12,exfiltration,1
policy_violation,5,1,21.18239597851352,52,0.7026135239503066,15.380833292398123,2,0.11117843878642529,0.47913727609338,0,0,execution,2
malware_detected,4,1,18.184250849234925,5,0.022478025482875783,59.323346525151436,5,0.20167447786482257,0.2145134502559854,1,0,recon,1
failed_login_burst,2,1,10.929404683296754,3,0.09585164240724471,606.7554970403596,2,0.22996298353925593,0.6048899735213144,0,6,initial_access,0
failed_login_burst,5,5,29.758376207489384,0,0.055467046737198045,885.0484604475812,3,0.06307009381711516,0.41815495395450925,1,13,recon,1
policy_violation,3,2,42.208007810450994,3,0.008231011487756363,1368.0377687088576,4,0.564215973269115,0.14695548252156235,0,9,exfiltration,1
privilege_escalation,2,3,35.52903366594915,3,0.0013888064254539384,395.97398676059333,3,0.5691123645239562,0.33416546775326256,0,21,recon,1
suspicious_process,2,1,25.591169383058247,6,0.0006562765762555968,1292.6288076570377,3,0.5045489776267673,0.4261636726709446,0,22,execution,1
policy_violation,3,3,39.65229653922589,3,0.12615036150795567,36.90766156274211,3,0.060707316346182184,0.4043883349611012,0,22,lateral_movement,1
data_exfil,5,3,6.836124239419343,5,0.34655295417644644,761.466676760483,2,0.22501936296897096,0.7404038038332925,0,7,execution,1
privilege_escalation,2,3,6.43179659196722,2,0.0388409590553826,11.91692916175168,4,0.48699718248909607,0.8036653011766332,0,21,exfiltration,2
policy_violation,2,3,35.01007846343654,45,0.8715737150289331,32.26027735452906,2,0.48837187567361534,0.25768646450387767,0,18,lateral_movement,0
suspicious_process,4,2,15.62513419027433,63,0.6513665270570801,48.1630036326176,2,0.30032148684286736,0.5203482817059535,0,7,initial_access,1
failed_login_burst,2,4,16.621431352550296,2,0.17856109756109045,1603.6865100788184,2,0.3263959903191676,0.5347119959186913,1,10,exfiltration,1
privilege_escalation,3,3,11.8218954027733,3,0.18505798920928782,1160.558002798579,5,0.575995451806629,0.6188680605173725,0,8,initial_access,1
failed_login_burst,4,3,22.31661271738059,58,0.8683714339706455,16.817185434502164,4,0.20997844586270398,0.3563789746062191,0,18,exfiltration,2
privilege_escalation,1,4,6.256645994173003,4,0.012406324984657926,1.3482102873124213,3,0.3934706457921799,0.10995851192607382,0,7,exfiltration,2
policy_violation,5,1,41.89462353477421,5,0.009870841648445872,21.798567096923893,3,0.5236707237962381,0.829162255674679,0,20,recon,1
malware_detected,2,4,14.152140509093256,5,0.08146753547289319,135.05923975049285,2,0.0683313178955802,0.36677953214598213,0,6,initial_access,2
malware_detected,3,2,9.102740936941164,5,0.012822700858272711,1164.6684402196936,3,0.344950333604377,0.7415589942526366,1,9,recon,1
privilege_escalation,3,4,25.022242846110437,3,0.07372090071841292,14.852617487638822,4,0.45252586824046853,0.742735983356194,1,19,execution,1
failed_login_burst,3,2,32.18174314840394,2,0.02235889279385585,44.59399784923093,1,0.5955126715620951,0.35071130729368977,0,7,execution,0
privilege_escalation,1,3,14.942439539333163,7,0.5077660916722593,6.19887346691225,2,0.3132658824150225,0.6810512854656863,1,3,exfiltration,1
suspicious_process,5,3,13.52238022130684,49,0.39775268338344355,16.098762414845616,5,0.029170562488869928,0.5448210559377789,1,3,lateral_movement,2
data_exfil,2,5,55.002951653165155,2,0.03980363860260829,37.60839745548999,5,0.11315672120718268,0.7626728674822771,1,19,exfiltration,2
privilege_escalation,2,3,1.2662556754958303,3,0.004185346210149828,209.57054666474826,4,0.45039950250478555,0.5540405614560248,1,19,recon,1
policy_violation,2,4,25.948850167116117,2,0.03715622831212202,57.46206500532443,1,0.5947495464457186,0.7351669076419937,0,15,execution,1
failed_login_burst,4,4,2.9929094977148485,1,0.008460674948419074,23.588046993870453,4,0.0592971938886393,0.4182752658140708,0,2,lateral_movement,2
privilege_escalation,2,3,53.600174711885295,3,0.007597266217498143,31.223239886753845,2,0.4881453752090287,0.378919696673001,0,12,recon,1
failed_login_burst,2,5,19.71593801369497,45,0.8720271613366154,61.240487884901185,3,0.46602871554137587,0.7990309407723574,0,3,recon,1
suspicious_process,1,3,9.108206132913764,2,0.00833993954743073,546.9010361072028,2,0.29897017213167065,0.607592766262162,0,4,initial_access,1
policy_violation,4,2,6.692488489571208,4,0.018428829085931905,23.894311094280148,2,0.13842690934425228,0.20260549007983814,0,20,recon,1
data_exfil,2,1,29.082953440604697,30,0.8123540320445519,14.7135368280706,4,0.2709514780171067,0.6432685273107182,1,8,execution,1
failed_login_burst,3,5,11.82491788919959,2,0.000783969110004249,23.4992838639704,3,0.5622181122193659,0.5208557703799892,0,9,initial_access,1
failed_login_burst,3,5,1.8353194723394886,50,0.7505289052967198,28.81551055320171,2,0.2669547141260328,0.595018464460241,0,1,recon,1
data_exfil,2,2,62.714018373971484,4,0.26648350379599967,16.77619636104427,2,0.3300551948155791,0.3993349753616814,0,16,execution,1
privilege_escalation,5,4,45.389872506659614,1,0.036182467841356404,1009.0243140888326,3,0.021139879761930946,0.26387995497570993,1,5,execution,2
suspicious_process,2,3,1.2385347246172709,8,0.3637333073012517,2202.1853573772873,2,0.4926223206952898,0.7019333061890464,0,15,recon,0
policy_violation,4,4,31.4681152592781,4,0.3519592613788904,120.49738056121694,2,0.44069333265598076,0.6529380962847853,0,16,exfiltration,1
malware_detected,3,2,12.742249612292945,1,0.11202508386225686,60.853994103821776,3,0.3465603551697249,0.6784369240974015,0,1,recon,1
policy_violation,1,3,16.387587494711322,2,0.08099284623558256,86.58862229353373,4,0.5296328044193774,0.8250742245231677,0,21,exfiltration,1
suspicious_process,3,2,17.405984655101197,56,0.8699908225928699,106.21860677493959,2,0.21143046824541065,0.6037872129801684,1,3,recon,0
malware_detected,2,2,17.765258780140663,23,0.6132307821503156,1142.512641122964,4,0.5562369544164383,0.8157694245719538,0,22,initial_access,1
data_exfil,3,2,8.499687300370379,4,0.13152279537379707,81.31498935686177,2,0.5295852398621215,0.30396893669258107,0,1,lateral_movement,1
suspicious_process,2,2,0.26957578991619496,4,0.19907024703749937,801.169066229812,4,0.572078505107031,0.878804726421391,0,19,lateral_movement,1
failed_login_burst,4,3,7.18184081998505,3,0.8086132758144551,43.570721460152726,2,0.06290185266858554,0.4815863717683878,0,15,lateral_movement,2
suspicious_process,2,3,23.04421056494182,60,0.5821630283666455,2.813757067039836,3,0.5155630094814954,0.8805852330621143,1,10,lateral_movement,0
failed_login_burst,3,3,22.219628900255206,3,0.04252209243255498,29.628309567386985,2,0.12892273091739456,0.21039321380472295,0,18,lateral_movement,1
data_exfil,3,3,12.91007573822704,2,0.026903874877626518,5.531590312918399,3,0.5089089740620211,0.17779315767358128,1,0,execution,1
policy_violation,3,2,13.670389360804972,55,0.7261350302983149,2513.0352157697434,5,0.08761170911052628,0.6757646360255642,1,13,lateral_movement,1
data_exfil,2,1,12.877687006219475,5,0.060979132776785815,57.964830059880015,2,0.04693647002904616,0.5603033464252007,0,2,execution,2
malware_detected,3,3,29.79924476831357,4,0.045614060166665284,36.169489320048704,3,0.2236847897666021,0.6280471748258137,0,2,initial_access,1
data_exfil,4,2,25.337662385605736,3,0.10234090377077804,16.953879522697697,4,0.04114097394357484,0.5030652682998198,0,23,execution,2
failed_login_burst,3,2,32.6362210396098,2,0.19844639192988545,1195.9771944195065,3,0.13027542566196035,0.2129743918384274,1,18,recon,0
failed_login_burst,2,4,26.42982029016806,1,0.001007809135212411,633.2742648024238,3,0.07712033785283218,0.7690027756356125,1,14,execution,2
privilege_escalation,1,2,11.75494057441141,1,0.39094221030825177,35.8966204436944,5,0.4772610455114419,0.5654761276117876,0,1,recon,1
malware_detected,2,4,2.5722341487790517,3,0.07050570018104516,840.5274766337258,2,0.026873152263346668,0.6967924471492697,0,11,lateral_movement,2
malware_detected,2,5,5.746275004253855,3,0.06251868340542147,61.91970868938811,1,0.4313035894730295,0.22880636592639803,0,18,exfiltration,1
failed_login_burst,5,4,1.8289681038961985,4,0.12296697910248552,734.1739705713773,3,0.4406032900349838,0.4541481915716368,0,8,initial_access,1
suspicious_process,2,3,35.80152695498291,2,0.1500256036592132,14.443433480714138,2,0.34783711927974414,0.7159517095409478,0,22,exfiltration,1
privilege_escalation,1,4,51.135953489357334,4,0.07491322417453446,136.6451304951752,3,0.060528895437651976,0.23167145220726112,0,8,execution,2
malware_detected,3,2,33.92642192037755,1,0.033737361815828926,859.8556692795006,1,0.5707071912146524,0.6669649318850615,0,7,initial_access,1
malware_detected,2,4,8.319476268172972,2,0.0568305965196229,28.261069639840482,2,0.36220729799875084,0.5968280595591986,0,2,execution,2
failed_login_burst,4,3,34.939279465008056,3,0.03616185336000913,84.54123099909967,3,0.48662068835289857,0.5633815559178876,0,1,recon,0
policy_violation,3,4,25.656401275507555,2,0.17374478197163803,48.98487334726594,4,0.2059413901446836,0.7505616505027018,0,15,execution,2
malware_detected,4,4,39.10467451575747,4,0.3632302738824145,951.9971189120644,2,0.395461902109809,0.20005669814587826,0,13,lateral_movement,1
failed_login_burst,2,3,56.73407022392788,4,0.08180453561017048,15.976942921190723,2,0.5725368041332088,0.39885973813582665,0,1,recon,1
suspicious_process,4,2,14.799591437777329,1,0.11894586935458158,32.08815003070639,3,0.1489806904654852,0.19157850508715515,0,5,exfiltration,1
policy_violation,2,1,5.085767912886623,5,0.05372033774115359,9.658729232655897,2,0.5898171651525419,0.9597711615580732,0,4,lateral_movement,0
policy_violation,3,4,18.39913759967956,2,0.21053822561250324,79.04035026609772,3,0.3641974736929319,0.7960155895343602,0,14,lateral_movement,1
suspicious_process,2,3,18.623381285444427,1,0.007668438355145522,68.16760304858259,2,0.2801744840891625,0.21782069086327904,0,10,recon,1
suspicious_process,1,4,12.997527631191893,2,0.06368658777239708,4.360346274520636,2,0.5820762973779068,0.7879927332323522,0,20,exfiltration,1
privilege_escalation,4,3,15.355789780497856,8,0.001816022352567215,2085.198770653024,3,0.10941118222121178,0.8842643269018972,1,8,initial_access,1
data_exfil,4,2,31.44366842765338,3,0.4638435442418533,1075.6524210006705,2,0.05493846397121833,0.821824621963892,0,3,initial_access,2
data_exfil,4,4,2.5060618011384057,3,0.06320324785594757,483.5945143594016,2,0.3223747822181173,0.740150600242598,0,10,recon,2
privilege_escalation,2,5,18.04764631683529,0,0.018024181314114138,71.00119056317793,3,0.48794523506196463,0.39872727571075006,0,5,execution,2
failed_login_burst,1,3,32.98724415591003,5,0.002738700834385588,118.88205637347981,3,0.504080144719524,0.5440252774536325,0,13,execution,1
failed_login_burst,2,4,48.6151683883781,4,0.000548533818617533,16.029792818730986,2,0.06538394017957297,0.7493166451067733,0,18,initial_access,2
data_exfil,1,1,19.994382367012463,1,0.0011834315064810188,3.8790815729291994,2,0.5582933242952552,0.48434148461293824,0,13,lateral_movement,0
policy_violation,3,5,14.062059307331149,57,0.4384940785930974,29.480913374620016,3,0.2742202145232029,0.5022587229400749,0,15,recon,2
policy_violation,2,3,12.561846413456024,3,0.00461669936683294,718.9871673892081,4,0.40627303083437083,0.6836441187026906,0,20,recon,1
privilege_escalation,3,4,0.33760188887550885,6,0.04417819308285324,95.82831078985473,2,0.06713476672745165,0.51104566526357,0,2,initial_access,2
failed_login_burst,2,3,3.9566979605252324,3,0.03367229779904855,1849.3614841306467,2,0.03041311436337618,0.15995701709426294,0,15,initial_access,1
malware_detected,5,2,36.988980097959335,5,0.0005706396041813322,17.30459339441275,2,0.08444038996211159,0.1747168367199455,0,0,recon,2
malware_detected,3,4,31.22752551141032,2,0.12376658149178221,77.09786109829096,2,0.223438170707336,0.5670145506682175,0,7,exfiltration,2
suspicious_process,2,2,7.565445069278515,2,0.09559563636702331,1018.4788221024291,4,0.06394755624726627,0.5749033122639227,0,15,initial_access,1
suspicious_process,2,4,21.369794727490117,3,0.10904514392082791,866.4846720223626,4,0.5662008818969315,0.3481950436217201,0,3,recon,1
suspicious_process,5,3,16.886887648782917,2,9.12566838282318e-07,48.84664753525287,3,0.20193144100237417,0.8233714011558964,1,10,execution,1
suspicious_process,3,2,0.268682602357491,1,0.050659153194972516,40.99034106927255,4,0.3760496271381918,0.32822726923187373,1,14,execution,1
suspicious_process,1,2,18.519191965489792,4,0.23244842275551983,156.42655092479612,2,0.5546895494504218,0.33076634580784775,0,4,initial_access,0
malware_detected,2,2,34.55685001856181,3,0.017924958974075488,3.1985311395438405,4,0.4447620681557167,0.20090381824011042,0,4,recon,1
failed_login_burst,3,2,27.87523560686817,6,0.2521984595678633,5.366800291242366,2,0.4435508932514899,0.36869113207669457,0,8,recon,0
failed_login_burst,1,2,51.771187360749074,3,0.03773266485962694,365.21848158332546,4,0.2902192763488186,0.30323337747098383,0,2,recon,1
privilege_escalation,2,2,15.639275867355137,18,0.6513203179219382,240.32437159960728,3,0.4561262900187873,0.36185347972378756,0,21,initial_access,2
privilege_escalation,2,2,25.777822350012098,23,0.7002580553217282,96.41441493429478,2,0.38417488696632773,0.3663942394284837,0,4,initial_access,1
failed_login_burst,3,4,20.077757547229403,2,0.18964479729638525,2240.151338846482,3,0.2306814466909568,0.611528839205264,0,20,lateral_movement,1
suspicious_process,4,4,16.51382816811928,0,0.02654790491531213,33.452190769254145,1,0.2546012978445338,0.6453135641694733,0,0,initial_access,1
failed_login_burst,3,5,6.840642152114749,6,0.06665005567015528,1874.2352479795552,4,0.08298448407598197,0.40679231779684466,0,13,recon,2
suspicious_process,3,3,17.477530828413997,2,0.023458559539704913,799.8787979249133,3,0.10095284033849757,0.4719306528220899,1,12,execution,1
policy_violation,3,2,30.96400509843483,6,1.9612039426792697e-05,14.47351283991585,3,0.22112340526186697,0.794890032225125,0,10,execution,1
data_exfil,2,2,48.23822300351433,3,0.0005890798616511439,17.882829637423516,2,0.2770552109998158,0.6754965689339855,0,23,recon,1
data_exfil,4,1,20.741900789596645,3,0.019779404056793463,10.516163948398626,4,0.21615764556001638,0.24422459047003112,0,19,recon,2
privilege_escalation,3,4,56.24567442597432,4,0.09506532100525861,133.1718206450575,2,0.11354143451610622,0.8739233129336506,0,21,recon,2
data_exfil,3,1,19.07537301905772,2,0.04529836482854142,376.19624040593715,2,0.4143803769261436,0.910613401654813,0,19,lateral_movement,1
failed_login_burst,3,2,26.009393880055537,3,0.32458670828270747,3.4764675784734833,4,0.2411998151496862,0.5926616862882447,0,9,exfiltration,2
suspicious_process,5,3,13.486709395256675,48,0.622036585888927,39.10800683505457,4,0.587821511184947,0.32743474930960426,1,15,recon,1
privilege_escalation,4,3,9.005439141850955,0,0.02199326595188231,600.7854493895487,3,0.3066566774775169,0.5042679364820373,0,9,recon,2
privilege_escalation,4,4,52.288994048035796,2,0.5133527886826769,41.514789067833775,2,0.08238106823549868,0.19899238705318079,0,14,execution,2
policy_violation,1,2,18.927217229808026,5,0.004562783100551008,50.29578694899514,2,0.4633863364642575,0.47591529481751554,0,21,execution,0
data_exfil,1,3,7.15337654503469,46,0.8291222111957506,52.9299312966717,4,0.3127082616556142,0.3530381352115188,0,16,exfiltration,2
malware_detected,4,3,57.90218274964566,2,0.0122575776502752,61.69592556508494,2,0.43430872559678246,0.6025032206530301,0,11,execution,2
data_exfil,3,5,18.1199302250492,3,0.5144539921667731,1742.4617367369276,4,0.24113181451839952,0.8593697064739516,0,15,recon,2
failed_login_burst,2,1,15.897906924125477,3,0.15391293900328154,373.1632680891069,3,0.5175859598726714,0.8909096917640965,1,12,exfiltration,0
data_exfil,5,5,2.5128752331632183,2,0.5495210449530147,1704.5888722750433,3,0.42421965785089494,0.1454774871388201,0,14,lateral_movement,1
privilege_escalation,3,2,35.58773576218902,3,0.04395173431479692,59.833416074326266,3,0.503778060361066,0.7705696899511412,0,13,recon,1
privilege_escalation,5,4,40.446426319066326,4,0.0035024855256417663,67.38655249610424,3,0.4503953041439835,0.3151897870656407,0,13,recon,1
failed_login_burst,3,2,37.53238340838223,4,0.013748833693135587,47.48050462876924,4,0.11863764399311685,0.7463882744221807,0,2,recon,1
privilege_escalation,3,4,28.593156340762953,3,0.2131914567571991,869.5018521347217,2,0.5361799113849968,0.2841615737417904,0,12,initial_access,1
privilege_escalation,4,3,16.264092811258312,2,0.03413806106808649,46.2408419225538,1,0.4377494137679596,0.14220346859835703,0,3,recon,1
malware_detected,3,3,20.027806911745667,1,0.04111315969653373,63.949340757298465,1,0.3408523616495508,0.4666563240527279,1,6,exfiltration,1
failed_login_burst,3,3,15.317093508351853,2,0.1719151146318867,17.982961245876584,4,0.39429739273084236,0.3344301906118877,0,17,initial_access,1
failed_login_burst,1,2,22.317509873453425,4,0.016745000491376994,60.76106823335164,3,0.5481175194481934,0.16674471532287952,1,20,recon,0
malware_detected,4,1,29.785556875562264,6,0.0007961709100673563,1116.0789112296893,1,0.3977946381500058,0.25745924441240037,0,17,recon,1
failed_login_burst,1,5,25.679814305325237,1,0.0007932246243877015,181.19438403339788,4,0.4107897798516468,0.249321552864561,0,1,initial_access,1
data_exfil,4,1,30.267643854033782,4,0.002276851550769877,510.72688482358535,4,0.236656260853863,0.8814830849741035,0,20,recon,2
suspicious_process,2,4,5.93970555227051,2,0.01732370691568927,62.52062692643183,3,0.13549681234506072,0.08474347591262571,1,15,exfiltration,1
malware_detected,3,3,2.57188972909654,1,0.009793103565176894,54.812533237331394,2,0.037661274295284014,0.3803535281337625,0,8,execution,2
suspicious_process,3,2,39.13928059162599,1,0.026087973330413978,12.648495933678106,1,0.05225940747486867,0.7926846975649776,1,18,recon,1
failed_login_burst,4,2,50.11923490137023,4,0.0024794715737594822,3468.6493484805055,4,0.3228785826325809,0.22082847614040965,0,15,initial_access,2
failed_login_burst,3,2,28.025240798892515,5,0.07498481818705999,1609.1084817470146,2,0.5315457321413067,0.22154684515026102,0,3,initial_access,0
policy_violation,1,2,19.083329837520598,2,0.07035642066329277,18.66740048508749,4,0.11967192772088452,0.81876358192714,0,8,recon,1
policy_violation,4,2,26.91101940335509,1,0.029764589740904547,922.8060266352011,4,0.21163726244618145,0.48686523966850054,0,1,execution,2
policy_violation,2,2,35.71884231721376,2,0.00039318001808156096,41.9159122989813,3,0.4909055962314173,0.4733445782310641,1,15,recon,0
failed_login_burst,4,3,36.439180675610665,1,0.020630143529901473,176.8338530377046,2,0.4766960805212768,0.5316678960608923,0,2,execution,1
policy_violation,5,3,12.368346774569211,3,0.017152871862007046,0.20442882580525643,3,0.4829756523299196,0.12324014794088173,0,23,recon,1
privilege_escalation,3,3,15.33602016502336,3,0.04156514503353113,982.0313549432639,2,0.31209705717694397,0.3074304932002475,0,14,recon,1
privilege_escalation,1,5,21.52963898572607,4,0.12667790041566257,58.8208551066931,2,0.13023800948468855,0.25636880586780025,0,12,exfiltration,2
failed_login_burst,5,2,49.01712601967647,3,0.0033031621844555035,33.40725956891084,4,0.10538225029551808,0.646839565857016,0,1,exfiltration,2
suspicious_process,3,2,41.152104621254246,2,0.28235496875316846,981.4093457726613,1,0.08511811739196473,0.645027119699413,0,2,lateral_movement,1
failed_login_burst,3,4,24.40751158636618,5,0.0014625384374391747,68.08920825797205,3,0.433956254453363,0.5702779748437168,1,6,recon,0
policy_violation,5,2,18.358669981866303,1,0.01119359762594031,1498.1811246149646,2,0.25239553897773415,0.5686126975230258,0,11,initial_access,1
data_exfil,3,4,7.603758784964368,2,0.01423106765847466,36.190916485793515,2,0.4821031431501206,0.8944765320331266,0,4,initial_access,1
policy_violation,2,3,40.57272066628344,3,0.02491753714020711,1195.2074764189692,2,0.4873256866673506,0.6000468510940632,0,3,initial_access,0
policy_violation,3,4,2.899412181558442,2,0.013329803940789295,23.462244604880016,3,0.03806083451940028,0.36548351756959285,0,9,initial_access,2
suspicious_process,5,1,59.0426924685168,1,0.22940741634601397,221.66144239765018,2,0.46982286847503896,0.5852865069578309,0,5,execution,2
failed_login_burst,2,2,29.22284434619017,6,0.10934825745312378,113.06916557592768,2,0.3771419002324923,0.595061056097519,0,21,execution,1
failed_login_burst,2,3,38.228391442641914,1,0.20875796193149834,11.657531953931901,2,0.49496198592390606,0.665806047475078,0,2,execution,1
malware_detected,4,3,44.12870095208212,4,0.1326951097034418,49.976613465887624,3,0.127627048655311,0.48801997073626247,1,6,recon,1
privilege_escalation,3,2,53.76178933340952,2,0.06493519702845235,37.11535306531089,3,0.2595573818779736,0.83608113370432,0,13,initial_access,1
failed_login_burst,2,4,15.789194648838995,5,0.03741463877387379,129.52392491320225,2,0.37624292583051366,0.7839540166842388,0,12,exfiltration,2
failed_login_burst,3,2,19.54873495127274,0,0.0068475215232832905,1436.4791777598564,2,0.3558122719806128,0.5552666126590939,0,9,recon,1
privilege_escalation,5,3,41.82698368324219,3,0.0048480990016841015,101.22532481809398,4,0.10374020663741738,0.33619479914027417,0,14,execution,2
failed_login_burst,2,3,31.10742950926865,1,0.04600863484816059,1047.4234691899846,2,0.2236340740053025,0.16514474374851904,1,0,exfiltration,0
failed_login_burst,3,2,28.908381568557928,4,0.09474864295761329,45.71127823029739,3,0.3278608225308076,0.19564553247699243,0,5,recon,1
suspicious_process,4,3,5.574879191901675,2,0.07015065055170434,63.0513230206912,4,0.4735263856831564,0.3510239048669761,1,10,initial_access,0
privilege_escalation,3,4,26.02009676475985,0,0.00010378884569191416,75.67078801346348,3,0.4947737112295478,0.1838750185869792,0,12,lateral_movement,1
suspicious_process,3,3,2.2975742794629928,2,0.05927227537120545,40.79633202328284,5,0.582461038793274,0.617313925934863,0,6,initial_access,1
suspicious_process,2,2,2.868621023013372,2,0.16054248783420352,450.55856858988915,4,0.27666783460025157,0.30613597785006474,0,17,lateral_movement,1
failed_login_burst,2,2,36.88947799522629,5,0.30847173555680035,5.565065037533566,3,0.3713413960494025,0.6042863957963227,0,8,execution,1
policy_violation,3,2,23.168227461594785,3,0.0036398598153468743,56.14914279712146,4,0.023569624021638466,0.48017308186916635,1,0,recon,1
data_exfil,2,3,28.048081604299234,5,0.1291646458675267,53.29071557872855,2,0.26922552670645084,0.19697605320512301,1,2,lateral_movement,0
data_exfil,2,3,28.9425996601575,4,0.0018233471774542797,18.187119202532074,3,0.29544035617260156,0.6586570436564442,0,0,initial_access,1
failed_login_burst,3,2,52.39746492841775,3,0.13505588447494332,5.924902296961141,3,0.37608173023056857,0.32387193582204626,0,20,initial_access,1
failed_login_burst,1,3,17.824220394226316,2,0.007552849484964934,25.249688803633745,2,0.31437200767713663,0.38939219890392957,0,8,recon,1
failed_login_burst,1,3,13.854300173035378,2,0.3023697223690673,28.55032996802694,3,0.23885058072098256,0.3548862066029484,0,22,initial_access,1
data_exfil,4,3,40.77331956942395,4,0.018450442241692306,89.6772014123126,4,0.4472022943205166,0.4807267018384554,0,13,recon,1
suspicious_process,3,5,4.405300319227265,3,0.05967664265179394,111.79130781728198,2,0.5328714966531823,0.6163764180746217,0,22,initial_access,1
data_exfil,2,4,27.142205596707008,2,0.015024806178258602,99.61984938739353,3,0.3224828311338931,0.3909964605926154,0,6,recon,2
policy_violation,4,3,14.427467205900282,4,0.0003143213932449779,1305.0315660010533,3,0.09462149558323743,0.32013898364287874,0,18,recon,2
suspicious_process,2,2,11.087836322896672,21,0.3818475257057143,3.417902650490196,3,0.5576064998674792,0.6840748341597335,0,12,execution,1
data_exfil,5,2,23.843737610724006,2,0.006056363709104074,10.396198909480354,2,0.4002976538732239,0.18129728865515846,0,0,execution,2
