ts,symbol,weight
2019-03-29,XLF,0.0
2019-03-29,XLK,0.10151416709810092
2019-04-01,EEM,0.09818451146513062
2019-04-01,EFA,0.15858971147129947
2019-04-01,GLD,0.0
2019-04-01,IWM,0.09456984822733633
2019-04-01,QQQ,0.12058766903305405
2019-04-01,SPY,0.14888252604970914
2019-04-01,TLT,0.16981728505527754
2019-04-01,USO,0.10145120343220768
2019-04-01,XLF,0.0
2019-04-01,XLK,0.10791724526598505
2019-04-02,EEM,0.09927394916908541
2019-04-02,EFA,0.15845012770078554
2019-04-02,GLD,0.0
2019-04-02,IWM,0.09472201379632342
2019-04-02,QQQ,0.12050968464625621
2019-04-02,SPY,0.14918335314966025
2019-04-02,TLT,0.1697093053608188
2019-04-02,USO,0.09945289328668834
2019-04-02,XLF,0.0
2019-04-02,XLK,0.10869867289038199
2019-04-03,EEM,0.09899380148958557
2019-04-03,EFA,0.1556059188656137
2019-04-03,GLD,0.0
2019-04-03,IWM,0.10099778330282613
2019-04-03,QQQ,0.12204997300768322
2019-04-03,SPY,0.15232042905436635
2019-04-03,TLT,0.15995229072695552
2019-04-03,USO,0.10051724599061905
2019-04-03,XLF,0.0
2019-04-03,XLK,0.10956255756235043
2019-04-04,EEM,0.1027542195567585
2019-04-04,EFA,0.16482664496081295
2019-04-04,GLD,0.0
2019-04-04,IWM,0.09806728464386455
2019-04-04,QQQ,0.12516885572813188
2019-04-04,SPY,0.15297932445149828
2019-04-04,TLT,0.1546512422217525
2019-04-04,USO,0.09402081541312356
2019-04-04,XLF,0.0
2019-04-04,XLK,0.10753161302405763
2019-04-05,EEM,0.10419961359089316
2019-04-05,EFA,0.16449097389270348
2019-04-05,GLD,0.0
2019-04-05,IWM,0.09655461964528232
2019-04-05,QQQ,0.12570683064746146
2019-04-05,SPY,0.15335271735313552
2019-04-05,TLT,0.15478769289016162
2019-04-05,USO,0.0933386224116475
2019-04-05,XLF,0.0
2019-04-05,XLK,0.10756892956871501
2019-04-08,EEM,0.10538496258445774
2019-04-08,EFA,0.16048217674234946
2019-04-08,GLD,0.0
2019-04-08,IWM,0.09678366280559535
2019-04-08,QQQ,0.13435625618964891
2019-04-08,SPY,0.15844664292677432
2019-04-08,TLT,0.1467355873112186
2019-04-08,USO,0.0863834301363876
2019-04-08,XLF,0.0
2019-04-08,XLK,0.11142728130356801
2019-04-09,EEM,0.10683154946709238
2019-04-09,EFA,0.15742626606018334
2019-04-09,GLD,0.0
2019-04-09,IWM,0.09483393746166414
2019-04-09,QQQ,0.13470385667275542
2019-04-09,SPY,0.1571139624428741
2019-04-09,TLT,0.15165132806045334
2019-04-09,USO,0.08601102893663452
2019-04-09,XLF,0.0
2019-04-09,XLK,0.11142807089834275
2019-04-10,EEM,0.10544968268398616
2019-04-10,EFA,0.1600364821817494
2019-04-10,GLD,0.0
2019-04-10,IWM,0.09078641468211661
2019-04-10,QQQ,0.13417811751744163
2019-04-10,SPY,0.1575228932683739
2019-04-10,TLT,0.1503960361702105
2019-04-10,USO,0.09156470721007859
2019-04-10,XLF,0.0
2019-04-10,XLK,0.11006566628604325
2019-04-11,EEM,0.10316298277439773
2019-04-11,EFA,0.16015578983617673
2019-04-11,GLD,0.0
2019-04-11,IWM,0.09172234265066964
2019-04-11,QQQ,0.13468389751481596
2019-04-11,SPY,0.15863874973412898
2019-04-11,TLT,0.15306305729703784
2019-04-11,USO,0.08832749834496612
2019-04-11,XLF,0.0
2019-04-11,XLK,0.11024568184780716
2019-04-12,EEM,0.1059319081571445
2019-04-12,EFA,0.1649684009488083
2019-04-12,GLD,0.0
2019-04-12,IWM,0.09083255872508061
2019-04-12,QQQ,0.13618084760890667
2019-04-12,SPY,0.15468511441181187
2019-04-12,TLT,0.14945003438648613
2019-04-12,USO,0.08805067499188346
2019-04-12,XLF,0.0
2019-04-12,XLK,0.10990046076987864
2019-04-15,EEM,0.10756324842114505
2019-04-15,EFA,0.165459549839081
2019-04-15,GLD,0.0
2019-04-15,IWM,0.09097795678395658
2019-04-15,QQQ,0.13588462259360115
2019-04-15,SPY,0.15445891501409978
2019-04-15,TLT,0.14896804094430866
2019-04-15,USO,0.08712261145516752
2019-04-15,XLF,0.0
2019-04-15,XLK,0.1095650549486403
2019-04-16,EEM,0.1066547091204529
2019-04-16,EFA,0.16621168514532897
2019-04-16,GLD,0.0
2019-04-16,IWM,0.091865666015867
2019-04-16,QQQ,0.136353474980379
2019-04-16,SPY,0.15507367126458987
2019-04-16,TLT,0.14654134810230138
2019-04-16,USO,0.08756239596278764
2019-04-16,XLF,0.0
2019-04-16,XLK,0.10973704940829325
2019-04-17,EEM,0.10532160676353129
2019-04-17,EFA,0.1638231810275642
2019-04-17,GLD,0.0
2019-04-17,IWM,0.09154434025109422
2019-04-17,QQQ,0.1348606256867716
2019-04-17,SPY,0.15367849130603817
2019-04-17,TLT,0.15357422475475152
2019-04-17,USO,0.08805703428774374
2019-04-17,XLF,0.0
2019-04-17,XLK,0.10914049592250538
2019-04-18,EEM,0.09216592377081033
2019-04-18,EFA,0.14347649230656498
2019-04-18,GLD,0.0
2019-04-18,IWM,0.08267675172457137
2019-04-18,QQQ,0.12993964135857325
2019-04-18,SPY,0.14332960496127334
2019-04-18,TLT,0.13273845849797677
2019-04-18,USO,0.0780988379997822
2019-04-18,XLF,0.08309161477532924
2019-04-18,XLK,0.1144826746051187
2019-04-22,EEM,0.0911712095926271
2019-04-22,EFA,0.14954510433972246
2019-04-22,GLD,0.0
2019-04-22,IWM,0.09384331897384891
2019-04-22,QQQ,0.14952914023715208
2019-04-22,SPY,0.14954510433972246
2019-04-22,TLT,0.11047533861876388
2019-04-22,USO,0.05541825431180217
2019-04-22,XLF,0.07637295625609666
2019-04-22,XLK,0.12409957333026446
2019-04-23,EEM,0.09318881929165677
2019-04-23,EFA,0.1528519708456649
2019-04-23,GLD,0.0
2019-04-23,IWM,0.08825427232860918
2019-04-23,QQQ,0.13922133648245943
2019-04-23,SPY,0.14941135004919465
2019-04-23,TLT,0.11265684155932525
2019-04-23,USO,0.05674107794859333
2019-04-23,XLF,0.07996620989096831
2019-04-23,XLK,0.12770812160352818
2019-04-24,EEM,0.0858792304394715
2019-04-24,EFA,0.14689089271991257
2019-04-24,GLD,0.0
2019-04-24,IWM,0.09375373124621357
2019-04-24,QQQ,0.13725514473073203
2019-04-24,SPY,0.15527455761021955
2019-04-24,TLT,0.10925356731985512
2019-04-24,USO,0.05809179728993579
2019-04-24,XLF,0.08344239652042278
2019-04-24,XLK,0.13015868212323714
2019-04-25,EEM,0.08806529829878074
2019-04-25,EFA,0.14062569823677182
2019-04-25,GLD,0.0
2019-04-25,IWM,0.08705552332530442
2019-04-25,QQQ,0.14724627481697009
2019-04-25,SPY,0.1509450142949092
2019-04-25,TLT,0.1130226759077578
2019-04-25,USO,0.055649587748735616
2019-04-25,XLF,0.08222085316148801
2019-04-25,XLK,0.1351690742092823
2019-04-26,EEM,0.09051831162307179
2019-04-26,EFA,0.1442577216546179
2019-04-26,GLD,0.0
2019-04-26,IWM,0.08815643131184651
2019-04-26,QQQ,0.1489029716139285
2019-04-26,SPY,0.1536850722750312
2019-04-26,TLT,0.11514466882519256
2019-04-26,USO,0.04616980218119787
2019-04-26,XLF,0.08355465549698335
2019-04-26,XLK,0.12961036501813034
2019-04-29,EEM,0.09347390940067624
2019-04-29,EFA,0.1431655065322781
2019-04-29,GLD,0.0
2019-04-29,IWM,0.08713330880990552
2019-04-29,QQQ,0.15117959661612929
2019-04-29,SPY,0.15240133018996352
2019-04-29,TLT,0.11184170422893741
2019-04-29,USO,0.045928325103192856
2019-04-29,XLF,0.08168645888639951
2019-04-29,XLK,0.1331898602325177
2019-04-30,EEM,0.09946745415302517
2019-04-30,EFA,0.13938211401172237
2019-04-30,GLD,0.0
2019-04-30,IWM,0.081575775375728
2019-04-30,QQQ,0.13938211401172237
2019-04-30,SPY,0.13938211401172237
2019-04-30,TLT,0.123642159038205
2019-04-30,USO,0.045223331969261586
2019-04-30,XLF,0.09256282341689082
2019-04-30,XLK,0.13938211401172237
2019-05-01,EEM,0.09792607482992856
2019-05-01,EFA,0.14192676624940304
2019-05-01,GLD,0.0
2019-05-01,IWM,0.0794215188292614
2019-05-01,QQQ,0.13815808398601656
2019-05-01,SPY,0.14192676624940304
2019-05-01,TLT,0.12579247168654195
2019-05-01,USO,0.04701527097780986
2019-05-01,XLF,0.0883494997951862
2019-05-01,XLK,0.13948354739644928
2019-05-02,EEM,0.10074396529526962
2019-05-02,EFA,0.14180711468675897
2019-05-02,GLD,0.0
2019-05-02,IWM,0.07950800399522501
2019-05-02,QQQ,0.13541119719970043
2019-05-02,SPY,0.14180711468675897
2019-05-02,TLT,0.13351363654051296
2019-05-02,USO,0.04140792463582735
2019-05-02,XLF,0.0881545228483879
2019-05-02,XLK,0.13764652011155884
2019-05-03,EEM,0.09879358480211282
2019-05-03,EFA,0.14894882211990626
2019-05-03,GLD,0.0
2019-05-03,IWM,0.07395380722004455
2019-05-03,QQQ,0.115232763599948
2019-05-03,SPY,0.1477444905849181
2019-05-03,TLT,0.14023271627526948
2019-05-03,USO,0.0435345845261711
2019-05-03,XLF,0.09120027506764719
2019-05-03,XLK,0.14035895580398228
2019-05-06,EEM,0.08823261616147478
2019-05-06,EFA,0.13529460643851157
2019-05-06,GLD,0.0
2019-05-06,IWM,0.08051106464944183
2019-05-06,QQQ,0.11772993336145764
2019-05-06,SPY,0.15482678465767394
2019-05-06,TLT,0.14803557086525704
2019-05-06,USO,0.04673482350521175
2019-05-06,XLF,0.09283272055812215
2019-05-06,XLK,0.13580187980284936
2019-05-07,EEM,0.09439998792034317
2019-05-07,EFA,0.1294893696523627
2019-05-07,GLD,0.0
2019-05-07,IWM,0.08542531885419281
2019-05-07,QQQ,0.11112609636017007
2019-05-07,SPY,0.1403724771647515
2019-05-07,TLT,0.17094573409916106
2019-05-07,USO,0.05525071953126856
2019-05-07,XLF,0.09742338048103423
2019-05-07,XLK,0.11556691593671596
2019-05-08,EEM,0.09351561027546258
2019-05-08,EFA,0.13066552509796184
2019-05-08,GLD,0.0
2019-05-08,IWM,0.08793618883989321
2019-05-08,QQQ,0.11045661372128082
2019-05-08,SPY,0.14169621738839525
2019-05-08,TLT,0.16671720341467447
2019-05-08,USO,0.053485769473273874
2019-05-08,XLF,0.09962063825595906
2019-05-08,XLK,0.11590623353309881
2019-05-09,EEM,0.08995823788284765
2019-05-09,EFA,0.13115490130347324
2019-05-09,GLD,0.0
2019-05-09,IWM,0.09278585610729992
2019-05-09,QQQ,0.11032034210052706
2019-05-09,SPY,0.14212017742423969
2019-05-09,TLT,0.16488371704053495
2019-05-09,USO,0.05374374276008266
2019-05-09,XLF,0.09911086598621688
2019-05-09,XLK,0.11592215939477801
2019-05-10,EEM,0.08980871177570773
2019-05-10,EFA,0.12613138466881305
2019-05-10,GLD,0.0
2019-05-10,IWM,0.09276048704992731
2019-05-10,QQQ,0.11076644688059574
2019-05-10,SPY,0.13953933331372453
2019-05-10,TLT,0.1720313292007733
2019-05-10,USO,0.0542152493306098
2019-05-10,XLF,0.09914097597929739
2019-05-10,XLK,0.11560608180055108
2019-05-13,EEM,0.08989420739017645
2019-05-13,EFA,0.12521872958373625
2019-05-13,GLD,0.0
2019-05-13,IWM,0.08904609317102033
2019-05-13,QQQ,0.09434058368370138
2019-05-13,SPY,0.12681956134827166
2019-05-13,TLT,0.2143425705152498
2019-05-13,USO,0.06565748313042316
2019-05-13,XLF,0.10186844538597503
2019-05-13,XLK,0.09281232579144588
2019-05-14,EEM,0.08756189823673312
2019-05-14,EFA,0.12337056180900224
2019-05-14,GLD,0.0
2019-05-14,IWM,0.08888406579366644
2019-05-14,QQQ,0.0945328009556582
2019-05-14,SPY,0.12604223368653822
2019-05-14,TLT,0.2187054446934097
2019-05-14,USO,0.06613284843901376
2019-05-14,XLF,0.10471458801545949
2019-05-14,XLK,0.09005555837051883
2019-05-15,EEM,0.0
2019-05-15,EFA,0.13513162651583294
2019-05-15,GLD,0.0
2019-05-15,IWM,0.09795092787687568
2019-05-15,QQQ,0.0998407088977833
2019-05-15,SPY,0.13678362204173303
2019-05-15,TLT,0.23727601574402882
2019-05-15,USO,0.07330008542648693
2019-05-15,XLF,0.12237739981882582
2019-05-15,XLK,0.09733961367843347
2019-05-16,EEM,0.0
2019-05-16,EFA,0.13389742009509498
2019-05-16,GLD,0.0
2019-05-16,IWM,0.09992911068998278
2019-05-16,QQQ,0.09947469865512068
2019-05-16,SPY,0.13433760246907278
2019-05-16,TLT,0.2409550703646756
2019-05-16,USO,0.07317763043132407
2019-05-16,XLF,0.12048956935951136
2019-05-16,XLK,0.09773889793521792
2019-05-17,EEM,0.0
2019-05-17,EFA,0.13381379643640784
2019-05-17,GLD,0.0
2019-05-17,IWM,0.09762744839497077
2019-05-17,QQQ,0.09880104643032435
2019-05-17,SPY,0.13416266759322892
2019-05-17,TLT,0.24312991574548343
2019-05-17,USO,0.07381735798309375
2019-05-17,XLF,0.1205537039911214
2019-05-17,XLK,0.09809406342536953
2019-05-20,EEM,0.0
2019-05-20,EFA,0.1339732210621485
2019-05-20,GLD,0.0
2019-05-20,IWM,0.09737851667774569
2019-05-20,QQQ,0.09543022516762112
2019-05-20,SPY,0.13326487797531394
2019-05-20,TLT,0.2439521779725987
2019-05-20,USO,0.08024128478177674
2019-05-20,XLF,0.12101633200100212
2019-05-20,XLK,0.09474336436179331
2019-05-21,EEM,0.0
2019-05-21,EFA,0.0
2019-05-21,GLD,0.0
2019-05-21,IWM,0.11508363062069607
2019-05-21,QQQ,0.11298090693327019
2019-05-21,SPY,0.1560532810917939
2019-05-21,TLT,0.25
2019-05-21,USO,0.0953487374887944
2019-05-21,XLF,0.13894597783889853
2019-05-21,XLK,0.11023764791056517
2019-05-22,EEM,0.0
2019-05-22,EFA,0.0
2019-05-22,GLD,0.0
2019-05-22,IWM,0.11450306995101374
2019-05-22,QQQ,0.11290027434143479
2019-05-22,SPY,0.1559145843839679
2019-05-22,TLT,0.25
2019-05-22,USO,0.08804151152094732
2019-05-22,XLF,0.13790770376459444
2019-05-22,XLK,0.11027179410490817
2019-05-23,EEM,0.0
2019-05-23,EFA,0.0
2019-05-23,GLD,0.0
2019-05-23,IWM,0.10868607090493523
2019-05-23,QQQ,0.11076941736804803
2019-05-23,SPY,0.15018489090796214
2019-05-23,TLT,0.25
2019-05-23,USO,0.07305128423749084
2019-05-23,XLF,0.13243487090209288
2019-05-23,XLK,0.10677747348539397
2019-05-24,EEM,0.0
2019-05-24,EFA,0.0
2019-05-24,GLD,0.0
2019-05-24,IWM,0.12695951406870293
2019-05-24,QQQ,0.1294422582737518
2019-05-24,SPY,0.17657997303615175
2019-05-24,TLT,0.25
2019-05-24,USO,0.0
2019-05-24,XLF,0.15542362571298315
2019-05-24,XLK,0.12430220153449834
2019-05-28,EEM,0.0
2019-05-28,EFA,0.0
2019-05-28,GLD,0.0
2019-05-28,IWM,0.0
2019-05-28,QQQ,0.0
2019-05-28,SPY,0.25
2019-05-28,TLT,0.25
2019-05-28,USO,0.0
2019-05-28,XLF,0.23642748719976245
2019-05-28,XLK,0.0
2019-05-29,EEM,0.0
2019-05-29,EFA,0.0
2019-05-29,GLD,0.0
2019-05-29,IWM,0.0
2019-05-29,QQQ,0.0
2019-05-29,SPY,0.0
2019-05-29,TLT,0.25
2019-05-29,USO,0.0
2019-05-29,XLF,0.2373846777486721
2019-05-29,XLK,0.0
2019-05-30,EEM,0.0
2019-05-30,EFA,0.0
2019-05-30,GLD,0.0
2019-05-30,IWM,0.0
2019-05-30,QQQ,0.0
2019-05-30,SPY,0.0
2019-05-30,TLT,0.25
2019-05-30,USO,0.0
2019-05-30,XLF,0.2392449134331912
2019-05-30,XLK,0.0
2019-05-31,EEM,0.0
2019-05-31,EFA,0.0
2019-05-31,GLD,0.0
2019-05-31,IWM,0.0
2019-05-31,QQQ,0.0
2019-05-31,SPY,0.0
2019-05-31,TLT,0.25
2019-05-31,USO,0.0
2019-05-31,XLF,0.23141807735961117
2019-05-31,XLK,0.0
2019-06-03,EEM,0.0
2019-06-03,EFA,0.0
2019-06-03,GLD,0.0
2019-06-03,IWM,0.0
2019-06-03,QQQ,0.0
2019-06-03,SPY,0.0
2019-06-03,TLT,0.25
2019-06-03,USO,0.0
2019-06-03,XLF,0.2345067994573588
2019-06-03,XLK,0.0
2019-06-04,EEM,0.0
2019-06-04,EFA,0.0
2019-06-04,GLD,0.25
2019-06-04,IWM,0.0
2019-06-04,QQQ,0.0
2019-06-04,SPY,0.0
2019-06-04,TLT,0.25
2019-06-04,USO,0.0
2019-06-04,XLF,0.0
2019-06-04,XLK,0.0
2019-06-05,EEM,0.0
2019-06-05,EFA,0.0
2019-06-05,GLD,0.25
2019-06-05,IWM,0.0
2019-06-05,QQQ,0.0
2019-06-05,SPY,0.0
2019-06-05,TLT,0.25
2019-06-05,USO,0.0
2019-06-05,XLF,0.0
2019-06-05,XLK,0.0
2019-06-06,EEM,0.0
2019-06-06,EFA,0.0
2019-06-06,GLD,0.25
2019-06-06,IWM,0.0
2019-06-06,QQQ,0.0
2019-06-06,SPY,0.0
2019-06-06,TLT,0.25
2019-06-06,USO,0.0
2019-06-06,XLF,0.0
2019-06-06,XLK,0.0
2019-06-07,EEM,0.0
2019-06-07,EFA,0.0
2019-06-07,GLD,0.25
2019-06-07,IWM,0.0
2019-06-07,QQQ,0.0
2019-06-07,SPY,0.0
2019-06-07,TLT,0.25
2019-06-07,USO,0.0
2019-06-07,XLF,0.0
2019-06-07,XLK,0.0
2019-06-10,EEM,0.0
2019-06-10,EFA,0.0
2019-06-10,GLD,0.25
2019-06-10,IWM,0.0
2019-06-10,QQQ,0.0
2019-06-10,SPY,0.0
2019-06-10,TLT,0.25
2019-06-10,USO,0.0
2019-06-10,XLF,0.0
2019-06-10,XLK,0.0
2019-06-11,EEM,0.0
2019-06-11,EFA,0.0
2019-06-11,GLD,0.25
2019-06-11,IWM,0.0
2019-06-11,QQQ,0.0
2019-06-11,SPY,0.0
2019-06-11,TLT,0.25
2019-06-11,USO,0.0
2019-06-11,XLF,0.0
2019-06-11,XLK,0.0
2019-06-12,EEM,0.0
2019-06-12,EFA,0.0
2019-06-12,GLD,0.25
2019-06-12,IWM,0.0
2019-06-12,QQQ,0.0
2019-06-12,SPY,0.0
2019-06-12,TLT,0.25
2019-06-12,USO,0.0
2019-06-12,XLF,0.0
2019-06-12,XLK,0.0
2019-06-13,EEM,0.0
2019-06-13,EFA,0.0
2019-06-13,GLD,0.25
2019-06-13,IWM,0.0
2019-06-13,QQQ,0.0
2019-06-13,SPY,0.0
2019-06-13,TLT,0.25
2019-06-13,USO,0.0
2019-06-13,XLF,0.0
2019-06-13,XLK,0.0
2019-06-14,EEM,0.0
2019-06-14,EFA,0.0
2019-06-14,GLD,0.25
2019-06-14,IWM,0.0
2019-06-14,QQQ,0.0
2019-06-14,SPY,0.0
2019-06-14,TLT,0.25
2019-06-14,USO,0.0
2019-06-14,XLF,0.0
2019-06-14,XLK,0.0
2019-06-17,EEM,0.0
2019-06-17,EFA,0.0
2019-06-17,GLD,0.25
2019-06-17,IWM,0.0
2019-06-17,QQQ,0.0
2019-06-17,SPY,0.0
2019-06-17,TLT,0.25
2019-06-17,USO,0.0
2019-06-17,XLF,0.0
2019-06-17,XLK,0.0
2019-06-18,EEM,0.0
2019-06-18,EFA,0.0
2019-06-18,GLD,0.25
2019-06-18,IWM,0.0
2019-06-18,QQQ,0.0
2019-06-18,SPY,0.0
2019-06-18,TLT,0.25
2019-06-18,USO,0.0
2019-06-18,XLF,0.0
2019-06-18,XLK,0.0
2019-06-19,EEM,0.0
2019-06-19,EFA,0.0
2019-06-19,GLD,0.25
2019-06-19,IWM,0.0
2019-06-19,QQQ,0.0
2019-06-19,SPY,0.0
2019-06-19,TLT,0.25
2019-06-19,USO,0.0
2019-06-19,XLF,0.0
2019-06-19,XLK,0.0
2019-06-20,EEM,0.0
2019-06-20,EFA,0.0
2019-06-20,GLD,0.25
2019-06-20,IWM,0.0
2019-06-20,QQQ,0.0
2019-06-20,SPY,0.0
2019-06-20,TLT,0.25
2019-06-20,USO,0.0
2019-06-20,XLF,0.0
2019-06-20,XLK,0.0
2019-06-21,EEM,0.0
2019-06-21,EFA,0.0
2019-06-21,GLD,0.25
2019-06-21,IWM,0.0
2019-06-21,QQQ,0.0
2019-06-21,SPY,0.0
2019-06-21,TLT,0.25
2019-06-21,USO,0.0
2019-06-21,XLF,0.0
2019-06-21,XLK,0.0
2019-06-24,EEM,0.0
2019-06-24,EFA,0.0
2019-06-24,GLD,0.25
2019-06-24,IWM,0.0
2019-06-24,QQQ,0.0
2019-06-24,SPY,0.0
2019-06-24,TLT,0.25
2019-06-24,USO,0.0
2019-06-24,XLF,0.0
2019-06-24,XLK,0.0
2019-06-25,EEM,0.0
2019-06-25,EFA,0.0
2019-06-25,GLD,0.25
2019-06-25,IWM,0.0
2019-06-25,QQQ,0.0
2019-06-25,SPY,0.0
2019-06-25,TLT,0.25
2019-06-25,USO,0.0
2019-06-25,XLF,0.0
2019-06-25,XLK,0.0
2019-06-26,EEM,0.0
2019-06-26,EFA,0.0
2019-06-26,GLD,0.25
2019-06-26,IWM,0.0
2019-06-26,QQQ,0.0
2019-06-26,SPY,0.0
2019-06-26,TLT,0.25
2019-06-26,USO,0.0
2019-06-26,XLF,0.0
2019-06-26,XLK,0.0
2019-06-27,EEM,0.0
2019-06-27,EFA,0.0
2019-06-27,GLD,0.25
2019-06-27,IWM,0.0
2019-06-27,QQQ,0.0
2019-06-27,SPY,0.25
2019-06-27,TLT,0.25
2019-06-27,USO,0.0
2019-06-27,XLF,0.0
2019-06-27,XLK,0.0
2019-06-28,EEM,0.0
2019-06-28,EFA,0.0
2019-06-28,GLD,0.25
2019-06-28,IWM,0.0
2019-06-28,QQQ,0.0
2019-06-28,SPY,0.25
2019-06-28,TLT,0.25
2019-06-28,USO,0.0
2019-06-28,XLF,0.0
2019-06-28,XLK,0.19186819862342835
2019-07-01,EEM,0.1104250152598023
2019-07-01,EFA,0.13180317699263455
2019-07-01,GLD,0.11670739278690838
2019-07-01,IWM,0.0
2019-07-01,QQQ,0.10839516503486822
2019-07-01,SPY,0.15159708619208745
2019-07-01,TLT,0.17524866897618582
2019-07-01,USO,0.0
2019-07-01,XLF,0.11641489205249313
2019-07-01,XLK,0.08940860270502002
2019-07-02,EEM,0.0982927470605647
2019-07-02,EFA,0.12319812872619454
2019-07-02,GLD,0.0947723709419143
2019-07-02,IWM,0.0
2019-07-02,QQQ,0.11652182103507479
2019-07-02,SPY,0.17136754332263085
2019-07-02,TLT,0.16815011825200585
2019-07-02,USO,0.0
2019-07-02,XLF,0.13173114460501414
2019-07-02,XLK,0.09596612605660092
2019-07-03,EEM,0.10055846259093744
2019-07-03,EFA,0.12129125603162023
2019-07-03,GLD,0.09426314156443819
2019-07-03,IWM,0.0
2019-07-03,QQQ,0.1159295626694124
2019-07-03,SPY,0.17164439132140605
2019-07-03,TLT,0.1690653782334296
2019-07-03,USO,0.0
2019-07-03,XLF,0.1299964052354934
2019-07-03,XLK,0.09725140235326264
2019-07-05,EEM,0.10141489689177903
2019-07-05,EFA,0.12158126362950682
2019-07-05,GLD,0.09287123196721048
2019-07-05,IWM,0.0
2019-07-05,QQQ,0.11904371791591174
2019-07-05,SPY,0.17794324433688946
2019-07-05,TLT,0.1509120107828511
2019-07-05,USO,0.0
2019-07-05,XLF,0.13469105373558848
2019-07-05,XLK,0.1015425807402629
2019-07-08,EEM,0.08823272246712502
2019-07-08,EFA,0.11167064873758543
2019-07-08,GLD,0.08042864095507714
2019-07-08,IWM,0.10197273029313704
2019-07-08,QQQ,0.11211346954381898
2019-07-08,SPY,0.15760496291694273
2019-07-08,TLT,0.13845858403669656
2019-07-08,USO,0.0
2019-07-08,XLF,0.11635022471403174
2019-07-08,XLK,0.09316801633558534
2019-07-09,EEM,0.08749063114202649
2019-07-09,EFA,0.10833697120507803
2019-07-09,GLD,0.08122190901078598
2019-07-09,IWM,0.10019613708937007
2019-07-09,QQQ,0.11355702139555841
2019-07-09,SPY,0.15496492045147386
2019-07-09,TLT,0.14522806891219786
2019-07-09,USO,0.0
2019-07-09,XLF,0.11621948807112573
2019-07-09,XLK,0.09278485272238347
2019-07-10,EEM,0.08974498153099518
2019-07-10,EFA,0.11017187212791703
2019-07-10,GLD,0.07925522959398962
2019-07-10,IWM,0.10199793071880543
2019-07-10,QQQ,0.11164008384922869
2019-07-10,SPY,0.15562268723989547
2019-07-10,TLT,0.1425654891311617
2019-07-10,USO,0.0
2019-07-10,XLF,0.11617278745187264
2019-07-10,XLK,0.09282893835613405
2019-07-11,EEM,0.09346917823616405
2019-07-11,EFA,0.11290449837920169
2019-07-11,GLD,0.07696524528749944
2019-07-11,IWM,0.10047969870468469
2019-07-11,QQQ,0.11475589754523649
2019-07-11,SPY,0.15727266198720216
2019-07-11,TLT,0.12629270069652754
2019-07-11,USO,0.0
2019-07-11,XLF,0.1232090200819881
2019-07-11,XLK,0.09465109908149585
2019-07-12,EEM,0.09370131177981088
2019-07-12,EFA,0.11280595747276884
2019-07-12,GLD,0.07690255813725569
2019-07-12,IWM,0.10216953326386827
2019-07-12,QQQ,0.11474010473931384
2019-07-12,SPY,0.15693322664736364
2019-07-12,TLT,0.12710200016715534
2019-07-12,USO,0.0
2019-07-12,XLF,0.12171242092727987
2019-07-12,XLK,0.09393288686518365
2019-07-15,EEM,0.09784884454666343
2019-07-15,EFA,0.11445665761034457
2019-07-15,GLD,0.07587578162627182
2019-07-15,IWM,0.10305450894355676
2019-07-15,QQQ,0.1160916828468996
2019-07-15,SPY,0.1557244035179882
2019-07-15,TLT,0.12327311303675087
2019-07-15,USO,0.0
2019-07-15,XLF,0.11647158576171156
2019-07-15,XLK,0.09720342210981324
2019-07-16,EEM,0.09230346912728075
2019-07-16,EFA,0.14194840930332406
2019-07-16,GLD,0.06932836727712728
2019-07-16,IWM,0.09655051749230445
2019-07-16,QQQ,0.10578942273946669
2019-07-16,SPY,0.14261464775563432
2019-07-16,TLT,0.1151396911285995
2019-07-16,USO,0.034645968975732244
2019-07-16,XLF,0.11528696572690354
2019-07-16,XLK,0.08639254047362731
2019-07-17,EEM,0.10871880454683067
2019-07-17,EFA,0.15547459539606034
2019-07-17,GLD,0.06310349016542041
2019-07-17,IWM,0.0936867148664781
2019-07-17,QQQ,0.10564838970264025
2019-07-17,SPY,0.13678311664801207
2019-07-17,TLT,0.10330593955119292
2019-07-17,USO,0.03345030082149761
2019-07-17,XLF,0.11156961015580068
2019-07-17,XLK,0.08825903814606718
2019-07-18,EEM,0.11036524209066084
2019-07-18,EFA,0.1601088943300707
2019-07-18,GLD,0.061678435429003066
2019-07-18,IWM,0.09349127436334297
2019-07-18,QQQ,0.1057796019355043
2019-07-18,SPY,0.13588238134142572
2019-07-18,TLT,0.10328313077494888
2019-07-18,USO,0.03287389211460016
2019-07-18,XLF,0.1093152647366321
2019-07-18,XLK,0.08722188288381139
2019-07-19,EEM,0.11848621206832527
2019-07-19,EFA,0.16737151332877148
2019-07-19,GLD,0.06181178040483528
2019-07-19,IWM,0.08930381162913084
2019-07-19,QQQ,0.10130072047718741
2019-07-19,SPY,0.135410219093797
2019-07-19,TLT,0.09918185501968843
2019-07-19,USO,0.0354456170783517
2019-07-19,XLF,0.1035599342682898
2019-07-19,XLK,0.08812833663162298
2019-07-22,EEM,0.11674584608659017
2019-07-22,EFA,0.16798831154581428
2019-07-22,GLD,0.060755811493635306
2019-07-22,IWM,0.08997751345132346
2019-07-22,QQQ,0.09662033414891072
2019-07-22,SPY,0.13802805971533283
2019-07-22,TLT,0.10331281330671795
